name,path,sourceUrl,imageUrl,provider
焉栩嘉,assets/people/焉栩嘉.jpg,https://baike.baidu.com/item/%E7%84%89%E6%A0%A9%E5%98%89,"https://bkimg.cdn.bcebos.com/pic/d000baa1cd11728b47102aa0d2a4d4cec3fdfd0386a3?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
炎亚纶,assets/people/炎亚纶.jpg,https://zh.wikipedia.org/wiki/%E7%82%8E%E4%BA%9E%E7%B6%B8,https://upload.wikimedia.org/wikipedia/commons/f/f8/20210124_%E7%82%8E%E4%BA%9E%E7%B6%B8_%E6%91%A9%E7%99%BB%E5%8E%9F%E5%A7%8B%E4%BA%BA%E9%AB%98%E9%9B%84%E7%B0%BD%E5%94%B1%E6%9C%83.jpg,ZH Wikipedia
杨玏,assets/people/杨玏.jpg,https://baike.baidu.com/item/%E6%9D%A8%E7%8E%8F,"https://bkimg.cdn.bcebos.com/pic/72f082025aafa40f4bfb5cc29a31144f78f0f736b32d?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
杨仕泽,assets/people/杨仕泽.jpg,https://baike.baidu.com/item/%E6%9D%A8%E4%BB%95%E6%B3%BD,"https://bkimg.cdn.bcebos.com/pic/38dbb6fd5266d016092421d9ad64c30735fae7cd9fb9?x-bce-process=image/format,f_auto",KCrush
杨洋,assets/people/杨洋.jpg,https://zh.wikipedia.org/wiki/%E6%9D%A8%E6%B4%8B,https://upload.wikimedia.org/wikipedia/commons/0/0e/Yang_profile_pic.jpg,ZH Wikipedia
姚琛,assets/people/姚琛.jpg,https://baike.baidu.com/item/%E5%A7%9A%E7%90%9B/23460512,"https://bkimg.cdn.bcebos.com/pic/960a304e251f95cad1c8a36a524f683e6709c83df4ed?x-bce-process=image/format,f_auto",KCrush
姚景元,assets/people/姚景元.jpg,https://baike.baidu.com/item/%E5%A7%9A%E6%99%AF%E5%85%83,"https://bkimg.cdn.bcebos.com/pic/8c1001e93901213fb80ef1c28eb021d12f2eb9383f2f?x-bce-process=image/format,f_auto",KCrush
姚明明,assets/people/姚明明.jpg,https://www.pinterest.com/pin/601371356478311573/,https://i.pinimg.com/736x/d2/0f/6f/d20f6f5753e75dd5c7490bd9ebcd537f.jpg,KCrush
易烊千玺,assets/people/易烊千玺.jpg,https://baike.baidu.com/item/%E6%98%93%E7%83%8A%E5%8D%83%E7%8E%BA,"https://bkimg.cdn.bcebos.com/pic/dc54564e9258d109b3dec5e3e203dbbf6c81800ae715?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
尹浩宇,assets/people/尹浩宇.jpg,https://zh.wikipedia.org/wiki/%E5%B0%B9%E6%B5%A9%E5%AE%87,https://upload.wikimedia.org/wikipedia/commons/b/b9/Patrick_Finkler_or_Yin_Haoyu_at_Patrick_20th_Birthday_Party.jpg,ZH Wikipedia
俞彬,assets/people/俞彬.jpg,https://baike.baidu.com/item/%E4%BF%9E%E5%BD%AC/23414072,"https://bkimg.cdn.bcebos.com/pic/f603918fa0ec08fa513d5377fbb82a6d55fbb3fb6c9e?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
俞灏明,assets/people/俞灏明.jpg,https://baike.baidu.com/item/%E4%BF%9E%E7%81%8F%E6%98%8E,"https://bkimg.cdn.bcebos.com/pic/d62a6059252dd42a2834ebce59634cb5c9ea15ce1207?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
余景天,assets/people/余景天.jpg,https://baike.baidu.com/item/%E4%BD%99%E6%99%AF%E5%A4%A9,"https://bkimg.cdn.bcebos.com/pic/8b13632762d0f703918ffaccb2b1463d269759ee6fc5?x-bce-process=image/format,f_auto",KCrush
于适,assets/people/于适.jpg,https://zh.wikipedia.org/wiki/%E4%BA%8E%E9%80%82,https://upload.wikimedia.org/wikipedia/commons/9/9c/Yosh_Yu_on_Cannes_Red_Carpet_2.jpg,ZH Wikipedia
张翰,assets/people/张翰.jpg,https://baike.baidu.com/item/%E5%BC%A0%E7%BF%B0,"https://bkimg.cdn.bcebos.com/pic/2fdda3cc7cd98d1001e9ffd5ba6daf0e7bec55e73a8e?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张嘉元,assets/people/张嘉元.jpg,https://baike.baidu.com/item/%E5%BC%A0%E5%98%89%E5%85%83,"https://bkimg.cdn.bcebos.com/pic/30adcbef76094b36acaf596a46966bd98d1000e937bb?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张炯敏,assets/people/张炯敏.jpg,https://baike.baidu.com/item/%E5%BC%A0%E7%82%AF%E6%95%8F/20386231,"https://bkimg.cdn.bcebos.com/pic/d0c8a786c9177f3e6709db01e1982cc79f3df8dcf83a?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张康乐,assets/people/张康乐.jpg,https://baike.baidu.com/item/%E5%BC%A0%E5%BA%B7%E4%B9%90/57143810,"https://bkimg.cdn.bcebos.com/pic/11385343fbf2b21193131f4d56d972380cd791232024?x-bce-process=image/format,f_auto",KCrush
张凌赫,assets/people/张凌赫.jpg,https://baike.baidu.com/item/%E5%BC%A0%E5%87%8C%E8%B5%AB,"https://bkimg.cdn.bcebos.com/pic/cefc1e178a82b9014a9086eb09d5be773912b21b41e8?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张铭恩,assets/people/张铭恩.jpg,https://zh.wikipedia.org/wiki/%E5%BC%A0%E9%93%AD%E6%81%A9,https://upload.wikimedia.org/wikipedia/commons/9/9c/180806_%E6%8E%A2%E7%8F%AD%E7%BE%A4%E8%AE%BF_%E9%A3%8E%E5%B0%98%E4%BB%86%E4%BB%86%E5%9C%B0%E6%9D%A5_%E9%99%AA%E4%BD%A0%E7%9C%8B%E4%BA%86%E7%9C%8B%E5%A4%8F%E6%97%A5%E9%87%8C%E7%9A%84%E4%B8%80%E5%9C%BA%E9%9B%A8_%E6%BB%A1%E8%B6%B3_%28%E5%BC%A0%E9%93%AD%E6%81%A9%29_%283%29.jpg,ZH Wikipedia
张若昀,assets/people/张若昀.jpg,https://baike.baidu.com/item/%E5%BC%A0%E8%8B%A5%E6%98%80,"https://bkimg.cdn.bcebos.com/pic/ae51f3deb48f8c5494ee818633713af5e0fe9925d158?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张晚意,assets/people/张晚意.jpg,https://baike.baidu.com/item/%E5%BC%A0%E6%99%9A%E6%84%8F,"https://bkimg.cdn.bcebos.com/pic/7c1ed21b0ef41bd5ad6e79fd498296cb39dbb6fd9738?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张新成,assets/people/张新成.jpg,https://baike.baidu.com/item/%E5%BC%A0%E6%96%B0%E6%88%90,"https://bkimg.cdn.bcebos.com/pic/3ac79f3df8dcd100baa14d8958c15010b912c8fc814b?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张星特,assets/people/张星特.jpg,https://baike.baidu.com/item/%E5%BC%A0%E6%98%9F%E7%89%B9/55831169,"https://bkimg.cdn.bcebos.com/pic/21a4462309f790529822c4c762b8c0ca7bcb0b467fbc?x-bce-process=image/format,f_auto",KCrush
张颜齐,assets/people/张颜齐.jpg,https://baike.baidu.com/item/%E5%BC%A0%E9%A2%9C%E9%BD%90,"https://bkimg.cdn.bcebos.com/pic/eac4b74543a98226cffcb21fb0dbae014a90f603bdc8?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张耀,assets/people/张耀.jpg,https://www.imdb.com/name/nm11084813/mediaviewer/rm3277111041/,https://m.media-amazon.com/images/M/MV5BMWIzNmU2NDEtZjA1MS00MTk1LWE1N2QtYjAyMTM1Mzk4MzE3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,IMDB
张逸杰,assets/people/张逸杰.jpg,https://baike.baidu.com/view/3746843.htm,"https://bkimg.cdn.bcebos.com/pic/e824b899a9014c0802f6b913047b02087af4f4b3?x-bce-process=image/format,f_auto",KCrush
张艺兴,assets/people/张艺兴.jpg,https://zh.wikipedia.org/wiki/%E5%BC%B5%E8%97%9D%E8%88%88,https://upload.wikimedia.org/wikipedia/commons/9/94/Zhang_Yixing_at_press_conference_of_The_Founding_of_an_Army.jpg,ZH Wikipedia
张云龙,assets/people/张云龙.jpg,https://baike.baidu.com/item/%E5%BC%A0%E4%BA%91%E9%BE%99,"https://bkimg.cdn.bcebos.com/pic/9e3df8dcd100baa1cd1117070147ae12c8fcc3ce804a?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
张哲瀚,assets/people/张哲瀚.jpg,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%93%B2%E7%80%9A,https://upload.wikimedia.org/wikipedia/commons/2/22/Zhang_Zhehan_Ranyi_Music.jpg,ZH Wikipedia
张真源,assets/people/张真源.jpg,https://baike.baidu.com/item/%E5%BC%A0%E7%9C%9F%E6%BA%90,"https://bkimg.cdn.bcebos.com/pic/95eef01f3a292df5e0feb7cdec694b6034a85fdfd5e9?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
赵磊,assets/people/赵磊.jpg,https://pin.it/62fKNXYY6,"https://bkimg.cdn.bcebos.com/pic/6159252dd42a2834349bf7061de2deea15ce36d3113c?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
赵让,assets/people/赵让.jpg,https://baike.baidu.com/item/%E8%B5%B5%E8%AE%A9,"https://bkimg.cdn.bcebos.com/pic/d1160924ab18972bd407060772826c899e510eb39ce5?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
赵弈钦,assets/people/赵弈钦.jpg,https://baike.baidu.com/item/%E8%B5%B5%E5%BC%88%E9%92%A6,"https://bkimg.cdn.bcebos.com/pic/3bf33a87e950352aaa42f7be5f43fbf2b2118b61?x-bce-process=image/format,f_auto",KCrush
郑号锡,assets/people/郑号锡.jpg,https://zh.wikipedia.org/wiki/%E9%84%AD%E8%99%9F%E9%8C%AB,https://upload.wikimedia.org/wikipedia/commons/8/8b/J-Hope_for_Dispatch_%22Boy_With_Luv%22_MV_behind_the_scene_shooting%2C_15_March_2019_05_%28cropped%29.jpg,ZH Wikipedia
郑锐彬,assets/people/郑锐彬.jpg,https://baike.baidu.com/item/%E9%83%91%E9%94%90%E5%BD%AC,"https://bkimg.cdn.bcebos.com/pic/d009b3de9c82d15856ac6e2e8c0a19d8bc3e4206?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
郑业成,assets/people/郑业成.jpg,https://baike.baidu.com/item/%E9%83%91%E4%B8%9A%E6%88%90,"https://bkimg.cdn.bcebos.com/pic/e850352ac65c1038d4e42afebb119313b07e8970?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
周峻纬,assets/people/周峻纬.jpg,https://baike.baidu.com/item/%E5%91%A8%E5%B3%BB%E7%BA%AC/22515710,"https://bkimg.cdn.bcebos.com/pic/d50735fae6cd7b899e51611a527355a7d933c995a0a9?x-bce-process=image/format,f_auto",KCrush
周柯宇,assets/people/周柯宇.jpg,https://www.pinterest.com/pin/303570831149641866/,https://i.pinimg.com/736x/4f/58/b4/4f58b4a7981ea6ca4812b1b1d2f16a45.jpg,KCrush
周锐,assets/people/周锐.jpg,https://baike.baidu.com/item/%E5%91%A8%E9%94%90/18637213,"https://bkimg.cdn.bcebos.com/pic/3b87e950352ac65c10381d9102a8a5119313b17e1c84?x-bce-process=image/format,f_auto",KCrush
周彦辰,assets/people/周彦辰.jpg,https://baike.baidu.com/item/%E5%91%A8%E5%BD%A6%E8%BE%B0/18637171,"https://bkimg.cdn.bcebos.com/pic/8326cffc1e178a82b90128217150648da977381242ac?x-bce-process=image/format,f_auto",KCrush
周翊然,assets/people/周翊然.jpg,https://baike.baidu.com/item/%E5%91%A8%E7%BF%8A%E7%84%B6,"https://bkimg.cdn.bcebos.com/pic/3801213fb80e7bec54e734524b76ae389b504fc23d72?x-bce-process=image/format,f_auto",KCrush
周震南,assets/people/周震南.jpg,https://baike.baidu.com/item/%E5%91%A8%E9%9C%87%E5%8D%97,"https://bkimg.cdn.bcebos.com/pic/f9198618367adab44a00d15d84d4b31c8601e4d8?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
周政杰,assets/people/周政杰.jpg,https://baike.baidu.com/item/%E5%91%A8%E6%94%BF%E6%9D%B0,"https://bkimg.cdn.bcebos.com/pic/bd3eb13533fa828ba61e6f422d505634970a304eec48?x-bce-process=image/format,f_auto",KCrush
朱一龙,assets/people/朱一龙.jpg,https://zh.wikipedia.org/wiki/%E6%9C%B1%E4%B8%80%E9%BE%99,https://upload.wikimedia.org/wikipedia/commons/9/95/%E5%BE%AE%E5%8D%9A%E7%94%B5%E5%BD%B1%E4%B9%8B%E5%A4%9C_%28%E6%9C%B1%E4%B8%80%E9%BE%99%29_%281%29.jpg,ZH Wikipedia
朱元冰,assets/people/朱元冰.jpg,https://baike.baidu.com/view/1198241.htm,"https://bkimg.cdn.bcebos.com/pic/ae51f3deb48f8c5494ee7475cc7f3af5e0fe9925d168?x-bce-process=image/format,f_auto",KCrush
朱正廷,assets/people/朱正廷.jpg,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%AD%A3%E5%BB%B7,https://upload.wikimedia.org/wikipedia/commons/2/28/Theo_Zhu%2C_YueHua_NEXT_Fan_Meeting_in_Chengdu%2C_2018_%28cropped%29.jpg,ZH Wikipedia
朱志鑫,assets/people/朱志鑫.jpg,https://baike.baidu.com/item/%E6%9C%B1%E5%BF%97%E9%91%AB/23114188,"https://bkimg.cdn.bcebos.com/pic/730e0cf3d7ca7bcb0a46546b3d507c63f6246b600267?x-bce-process=image/resize,m_lfit,w_536,limit_1/quality,Q_70",KCrush
梓渝,assets/people/梓渝.jpg,https://baike.baidu.com/item/%E6%A2%93%E6%B8%9D,"https://bkimg.cdn.bcebos.com/pic/730e0cf3d7ca7bcb0a46c04749537c63f6246b60021a?x-bce-process=image/format,f_auto",KCrush
左溢,assets/people/左溢.jpg,https://baike.baidu.com/view/1035516.htm,"https://bkimg.cdn.bcebos.com/pic/3bf33a87e950352ae60d27185b43fbf2b2118bb5?x-bce-process=image/format,f_auto",KCrush
